node_id,x_adjusted_m,y_adjusted_m,z_adjusted_m,target_radial_displacement_m,actual_radial_displacement_m,actuator_extension_m
B55,94.17870328065673,-20.075544845769425,-284.65129941675616,0.09796559702016339,0.09796559702016339,-0.0979655971265947
C46,96.93346335905736,-31.495291666767738,-282.73627476927874,0.14592174998551855,0.14592174998551855,-0.14592174996553098
C47,87.94999896638699,-39.09586511250836,-284.5138543454992,-0.04713109206375066,-0.04713109206375066,0.04713109208501187
C48,78.85765822499131,-46.63606679770617,-285.9065835915685,-0.17338650175275916,-0.17338650175275916,0.17338650223512042
C49,69.25811590445518,-53.95677294638917,-287.06753999533754,-0.24891425840553438,-0.20711576172392426,0.2071157621685753
C50,59.55431100291989,-61.194779175671364,-287.79204029702794,-0.2802359193063353,-0.20711556999023187,0.2071155692704929
C51,49.716545259668365,-68.42871492176123,-288.03006770336776,-0.28042163531313236,-0.20743669374054396,0.20743669197972014
C52,39.79654274420157,-75.54887575342464,-287.79204054912253,-0.2613554518691785,-0.20711516967565824,0.20711516971759902
C53,29.91416100206295,-82.54105156701884,-287.06754041297137,-0.23424479012845723,-0.20711516667982072,0.20711516739524694
C54,19.98289204466055,-89.39922613268075,-285.87416414370966,-0.20742971058791682,-0.20742971058791682,0.20742971165852842
C55,10.00006301226403,-95.68228027194844,-284.38397500303154,-0.18424072201270292,-0.18424072201270292,0.18424072146297021
D46,0.0,-101.81386662251693,-282.43773454586795,-0.17142355810682375,-0.17142355810682375,0.17142355870798465
D47,-10.003595015337064,-95.71607506979531,-284.4844188774751,-0.07820518400558285,-0.07820518400558285,0.07820518416799871
D48,-19.998158929474034,-89.46752694142916,-286.09257136551616,0.021916736484683952,0.021916736484683952,-0.021916736559409067
D49,-29.946937180163758,-82.6314896778053,-287.3820729459375,0.12179826270187277,0.12179826270187277,-0.12179826306952757
D50,-39.85140645792266,-75.65302781301253,-288.1887921017733,0.2067319918833732,0.2067319918833732,-0.2067319918807402
D51,-49.78194683395796,-68.51873215162148,-288.4089681231807,0.2683683775811687,0.18746328818616148,-0.18746328774665844
D52,-59.6325921609862,-61.275216646961205,-288.17032851524965,0.3006442786036132,0.18747295308295095,-0.18747295268019926
D53,-69.34915654530305,-54.027699784680564,-287.44489378942353,0.30029706712002735,0.18749151214099238,-0.1874915121803047
D54,-78.9524241427086,-46.69211093810151,-286.2501672128088,0.2680429131738151,0.18740600041157965,-0.18740600161542953
D55,-88.02539748977163,-39.129381548376145,-284.757764803171,0.21035793714628426,0.21035793714628426,-0.21035793691122096
E46,-96.92823425917264,-31.493592645394553,-282.7210224903385,0.12970872521827914,0.12970872521827914,-0.12970872525277266
E47,-94.18982085915471,-20.077914717491353,-284.6849018454962,0.13343868626913036,0.13343868626913036,-0.13343868655050972
E48,-91.29580247570014,-8.630204805706052,-286.1779714983772,0.11159426511045467,0.11159426511045467,-0.11159426551486851
E49,-87.82664360669844,2.9466724832226006,-287.3311740992635,0.06857230415687354,0.06857230415687354,-0.06857230422936933
E50,-84.20949831738747,14.513275465606487,-287.9960662375313,0.00570177626008217,0.00570177626008217,-0.0057017762248614545
E51,-80.47960623508499,26.1498284527294,-288.16109191331196,-0.07087983462400871,-0.07087983462400871,0.07087983463511449
E52,-76.61745755450161,37.737065606532084,-287.84617454880123,-0.15064874319375576,-0.15064874319375576,0.15064874323262467
E53,-72.71833952508955,49.19533609480848,-287.0691612764187,-0.22135956085321595,-0.2054203872508832,0.2054203870204736
E54,-68.71372311854121,60.57979050650661,-285.872515849695,-0.27008627107744587,-0.2091606149635543,0.20916061546177334
E55,-64.32694131886643,71.52723209652798,-284.36461767268156,-0.2827898814643959,-0.20467596137853775,0.2046759616441558
A46,-59.838302773896345,82.36084710218115,-282.40645777241696,-0.24739182714591834,-0.20467064028296753,0.20467064025245074
A57,-53.91711152530009,91.23156530953814,-280.90255326409914,-0.1725535593985228,-0.1725535593985228,0.17255355916489457
A58,-42.179458943362455,92.08691469358584,-282.63577675354946,-0.16329625377676393,-0.16329625377676393,0.16329625372785106
A59,-30.39579131940434,92.7883203199905,-283.9396367067042,-0.14134542355805024,-0.14134542355805024,0.1413454233852831
A60,-18.302533629771474,93.02162678222221,-284.9343745577729,-0.10773546269149392,-0.10773546269149392,0.10773546250454258
A61,-6.112640506765682,93.20684462145954,-285.4543227040136,-0.052058828260214796,-0.052058828260214796,0.05205882793480887
A62,6.114312827239848,93.23234452030364,-285.5324184316732,0.030111629785892546,0.030111629785892546,-0.03011162985067295
A63,18.316400780234257,93.0921058164901,-285.1502587585037,0.14598820721568018,0.11978504244696682,-0.11978504267303736
A64,30.43506278318323,92.90820313936703,-284.3064876644945,0.3065993225700936,0.2465898332576778,-0.24658983189225836
B61,86.82486968520176,34.64373378757105,-285.68302358442406,0.3491928393680723,0.18857464660436224,-0.18857464657488698
B62,90.61627708494045,23.010109002031342,-285.7162422691322,0.3004963399491771,0.22352652468913636,-0.22352652438271647
B63,94.20932446333937,11.34923115486863,-285.1931817859321,0.2782084663050455,0.16502152309447402,-0.16502152282262106
B64,97.76326571063534,-0.23518659785413118,-284.298863694451,0.28402944884447834,0.2385276808663518,-0.23852768037948557
B65,100.72375869831352,-11.671379934536029,-282.9441659663503,0.30423798513896827,0.16429767183909416,-0.16429767200765522
B66,103.56929265900119,-23.117345940994277,-281.28722973114054,0.34944788874702226,0.2385869225454864,-0.23858692265261894
C57,97.35194847231219,-42.16236854997606,-281.213193026352,0.1594568149445763,0.1594568149445763,-0.15945681490731456
C58,88.29086828564157,-49.72930721136883,-282.76281661739216,-0.028345063709252827,-0.028345063709252827,0.028345063714935392
C59,79.12698222348416,-57.19863856786807,-283.92755318168656,-0.15412343272333828,-0.15412343272333828,0.15412343272127904
C60,69.46030207171201,-64.47544666848215,-284.83977219258344,-0.2336199000873762,-0.2074367041815508,0.20743670405901504
C61,59.69961079203574,-71.7744798450502,-285.30695503989256,-0.27252729331280534,-0.20711526964149735,0.20711526990275475
C62,49.814231081397935,-78.95752390645703,-285.30695481552584,-0.28352788821604236,-0.2071156536437063,0.20711565447436753
C63,39.855859108745385,-85.98458358998701,-284.8397721968492,-0.27676104058946294,-0.20743672423923307,0.2074367233128327
C64,29.942341539563266,-92.91289554864245,-283.8774412065153,-0.26249859233502093,-0.20711547420885232,0.2071154739827885
C65,20.00060076771486,-99.27750439030902,-282.59452648101876,-0.2462805614344461,-0.20711528302500337,0.2071152829806362
C66,10.003498180550269,-105.48722008500023,-280.8702162369317,-0.2339357186932034,-0.20711518043837007,0.20711518060946643
D56,0.0,-111.51110010662077,-278.7161921659974,-0.22891077947633676,-0.2043278152795314,0.2043278157807462
D57,-10.005263879495123,-105.50583943893402,-280.91979211883813,-0.15412870951911373,-0.15412870951911373,0.15412870965309677
D58,-20.01009795161718,-99.32464581008476,-282.7287150595994,-0.06457025651741333,-0.06457025651741333,0.06457025651004233
D59,-29.965717946589578,-92.98543395254345,-284.0990683161541,0.02724931020384247,0.02724931020384247,-0.027249310070038835
D60,-39.8986491693754,-86.07689838704165,-285.1455819672242,0.11485604127182114,0.11485604127182114,-0.11485604114965842
D61,-49.87919669344124,-79.06049696766166,-285.6790400718357,0.18438328638706025,0.18438328638706025,-0.18438328686852556
D62,-59.7853007613567,-71.8775015045611,-285.71647101328125,0.2294994347512329,0.22376704100846878,-0.22376704103445233
D63,-69.55185850379623,-64.56043250467832,-285.2152228094078,0.2450450923003018,0.1882504680691791,-0.18825046799606482
D64,-79.22655872515267,-57.27061958077594,-284.28485876416505,0.22909677539354334,0.22371783708990906,-0.2237178371173456
D65,-88.35449677496628,-49.765145580097816,-282.96659500589277,0.18812342117280423,0.18812342117201067,-0.18812342114393954
D66,-97.34011099502547,-42.15724183101567,-281.1789990031464,0.12291040145709076,0.12291040145709076,-0.1229104020932068
E56,-106.13961307079015,-34.486585579403496,-278.94299022535097,0.03994860601051187,0.03994860601051187,-0.03994860608911566
E57,-103.5056325116461,-23.103136578245145,-281.1143330545865,0.05379574008691179,0.05379574008691179,-0.05379573977146168
E58,-100.68375856759133,-11.666744913671804,-282.831801180008,0.04493545383871833,0.04493545383871833,-0.044935453941918
E59,-97.69040095553879,-0.2350113089689854,-284.0869705367629,0.014456233474049895,0.014456233474049895,-0.014456233447224243
E60,-94.14735984644282,11.341766386762204,-285.00560071206775,-0.032670145374709136,-0.032670145374709136,0.03267014541657387
E61,-90.52034187204254,22.98574826048548,-285.41375523907254,-0.09474288030719435,-0.09474288030719435,0.09474288004972742
E62,-86.72353988688833,34.60330248522363,-285.34961446712464,-0.162230224704615,-0.162230224704615,0.16223022469876325
E63,-82.785248819297,46.137427470134355,-284.8416785902597,-0.22447870330199748,-0.2054276926130497,0.20542769260189342
E64,-78.83725002544779,57.56960391927137,-283.87903565485175,-0.2694339601854949,-0.20542951766201897,0.2054295170980418
E65,-74.53548625706846,68.5622584390325,-282.59684272974073,-0.283281426945166,-0.2046549138822147,0.20465491388509172
E66,-70.09627302437276,79.4604235181263,-280.867554651877,-0.2549646090469082,-0.2099599115921545,0.20995991239658496
A56,-65.55195162062168,90.22473188426208,-278.747508179791,-0.17059844714049177,-0.17059844714049177,0.1705984473780897
A68,-59.6206939532824,99.09120347742966,-277.19291422450505,-0.05091088733831839,-0.05091088733831839,0.0509108873789752
A69,-47.940467596996506,100.0189109299914,-279.1251905678688,-0.04531216129629456,-0.04531216129629456,0.04531216141428196
A70,-36.186907352431604,100.79622126612034,-280.6366424643187,-0.02318094978636509,-0.02318094978636509,0.023180949810551077
A71,-24.376438192786992,101.42198382603839,-281.72732171473876,0.017724445644603293,0.017724445644603293,-0.017724445663015675
A72,-12.20078119083345,101.69451548744468,-282.48315371160544,0.07834577386694264,0.07834577386694264,-0.07834577391067565
A73,0.0,101.79101387899595,-282.7509711789007,0.16693695536895348,0.11517983838607185,-0.11517983838612755
A74,12.20779595892228,101.75298415685958,-282.6455657556619,0.290115497826946,0.25110417258920076,-0.2511041725727099
C69,97.65107777622026,-52.77955249448723,-279.34488236253486,0.1910887638513259,0.1910887638513259,-0.19108876413665143
C70,88.53054892480651,-60.28112276541713,-280.6635274955751,0.005595200191919503,0.005595200191919503,-0.005595200183751814
C71,79.29821315559951,-67.69143893816431,-281.59604612114066,-0.12226023224394567,-0.12226023224394567,0.12226023168035871
C72,69.5785948497491,-75.0292342282118,-282.2147883455492,-0.20790930275484243,-0.20711547010880274,0.20711547073716918
C73,59.766600520813945,-82.2611564972581,-282.4474252458991,-0.2559894740099935,-0.2074367745202202,0.20743677422802786
C74,49.85610222084856,-89.35834799387214,-282.2147883893473,-0.2780022715253949,-0.20711539873487717,0.2071153993936532
C75,39.86339661110501,-96.30755347707456,-281.5164702649481,-0.2834512467431409,-0.2071153465774799,0.20711534665601672
C76,29.95210268791798,-102.75199696657603,-280.46449520286694,-0.2799870815878762,-0.2074369997724752,0.2074370007937305
C77,19.994205182577257,-109.03677108563424,-278.97482389374755,-0.27422113081121324,-0.20711527713447014,0.2071152771718272
C78,10.00488649680896,-115.15042959580661,-277.04845601057417,-0.2698334169606369,-0.2074368502391624,0.20743685031485715
D67,0.0,-121.08558894477164,-274.6921440653372,-0.2693169512348277,-0.20431373798523636,0.20431373688465349
D68,-10.004790495906656,-115.14932468120858,-277.0457976194202,-0.21958776457586282,-0.21031731825137734,0.2103173183535807
D69,-19.99818068115016,-109.05845114362538,-279.03029316617614,-0.1474271737372419,-0.1474271737372419,0.14725219175424087
D70,-29.966277560452177,-102.80062448614657,-280.5972253991838,-0.06537057979488736,-0.06537057979488736,0.06537058027942022
D71,-39.892858303093746,-96.37873114174803,-281.7245295936003,0.014747078096945643,0.014747078096945643,-0.014747078089604848
D72,-49.90503157600197,-89.44604530975026,-282.49175724562645,0.08749731035373998,0.08749731035373998,-0.0874973106318726
D73,-59.83594874954021,-82.35660555151829,-282.7751539184087,0.14088173140720528,0.14088173140720528,-0.14088173128817227
D74,-69.66577376501364,-75.12324255458387,-282.5683910472523,0.1690129645324987,0.1690129645324987,-0.1690129650658636
D75,-79.37522960588467,-67.75718259283508,-281.86953939448875,0.16937709786088817,0.16937709786088817,-0.16937709648946964
D76,-88.57150332950609,-60.30900893044675,-280.7933629911082,0.14456338851096007,0.14456338851096007,-0.14456338816465153
D77,-97.62005161809792,-52.76278312769055,-279.25612759721923,0.0955835675695198,0.0955835675695198,-0.09558356813647428
D78,-106.50621417538784,-45.13311648289923,-277.2651886903617,0.027401249882757384,0.027401249882757384,-0.027401249889717816
E67,-115.2172305671439,-37.436381564051736,-274.8305122875607,-0.05309880685445023,-0.05309880685445023,0.053098806889926964
E68,-112.67206272045487,-26.08319026204016,-277.21003833201667,-0.03235625746134474,-0.03235625746134474,0.032356257573920466
E69,-109.94338357001658,-14.686501682298,-279.13882224214257,-0.030643693479987633,-0.030643693479987633,0.030643693492385937
E70,-107.03600196643411,-3.267474997723624,-280.6132124093073,-0.04825908018597147,-0.04825908018597147,0.04825908021993852
E71,-103.95565607485774,8.155744921917995,-281.63282801850494,-0.08303820874573375,-0.08303820874573375,0.08303820917960181
E72,-100.41715049528011,19.808429089264507,-282.2873570613435,-0.1299238909318774,-0.1299238909318774,0.12992389099480528
E73,-96.71207568988659,31.423789267024738,-282.4699138213264,-0.18353542604285167,-0.18353542604285167,0.18353542669057354
E74,-92.85855783571643,42.98858335075132,-282.21638220730864,-0.23463359751980306,-0.20542012498496093,0.20542012521963038
E75,-88.85788842985113,54.48403834660383,-281.5145552519828,-0.2721731294504366,-0.20915757653400033,0.20915757724547146
E76,-84.62899992517829,65.52432549732148,-280.4670774714408,-0.28320331672529164,-0.20467331348412077,0.2046733137726373
E77,-80.26657470268123,76.46186872972612,-278.9770949921854,-0.25765175620949776,-0.20467162115141513,0.20467162026904573
E78,-75.78448418875533,87.28623076213205,-277.0723947820608,-0.18149842716127296,-0.18149842716127296,0.1814984267799611
A67,-71.211130991521,98.0138293741262,-274.8421680344535,-0.04036088933986548,-0.04036088933986548,0.04036088941651794
A80,-65.31222727577267,106.96004587276543,-273.1547458293394,0.13218771056807554,0.13218771056807554,-0.13218771057965784
A81,-53.66041856488148,107.959512290739,-275.28770244068454,0.1294774118072155,0.1294774118072155,-0.12947741165702942
A82,-41.907414698704066,108.81152553553045,-277.0072627903037,0.147842811045507,0.147842811045507,-0.14784281071710126
A83,-30.110360424996383,109.51296006012696,-278.3060486814367,0.18928044789163323,0.18928044789163323,-0.1892804474038754
A84,-18.31702116273832,109.91993506639244,-279.11369739122705,0.2524730521365086,0.13652959762237687,-0.13652959766044548
A85,-6.118417200030113,110.13010842865779,-279.6879198169917,0.3449568634169964,0.25145303566947524,-0.2514530359740763
C82,97.85691171240683,-63.39444723675146,-276.99529717650813,0.24489691294252225,0.13486019373108502,-0.134860193955868
C83,88.69104451853833,-70.86777907698233,-278.1848884876557,0.058419182457328134,0.058419182457328134,-0.05841918244332733
C84,79.3718401754832,-78.10455566923262,-278.9174627775925,-0.07476670729403168,-0.07476670729403168,0.07476670790026185
C85,69.58529977482702,-85.3811467327312,-279.29746314540336,-0.16826984162008785,-0.16826984162008785,0.16826984229894348
C86,59.69151640887027,-92.55114522208974,-279.26132631748493,-0.22599657773366744,-0.20711510996116153,0.20711511026149187
C87,49.733233667997084,-99.57819013404114,-278.79424943156056,-0.2584895085907988,-0.2074369396916539,0.20743694004724555
C88,39.9573317990319,-106.15575879092756,-277.9390384652752,-0.27465014945352095,-0.20711534615048743,0.2071153463443014
C89,30.01798940248412,-112.52836223458827,-276.68010745655374,-0.28109046141543104,-0.20711473779276282,0.20711473788431123
C90,20.022185890974676,-118.74807094352768,-274.97938069735477,-0.2830325165118097,-0.20711497700266593,0.2071149772467613
C91,10.01938721024823,-124.78090848888081,-272.84635201372805,-0.2835004123010094,-0.20711552159216237,0.2071155213233793
D79,0.0,-130.51473309742445,-270.33829932208175,-0.283482787340688,-0.205321310608654,0.20532131040751733
D80,-10.019480434754078,-124.78206950185387,-272.8488906885796,-0.26624336588218966,-0.20432240291690745,0.20432240275283053
D81,-20.022372253247532,-118.74917622546437,-274.98194014728966,-0.21811494080094462,-0.20432084690091523,0.20432084700732167
D82,-30.023456460620032,-112.54885658182876,-276.73049811437676,-0.15244184332658506,-0.15244184332658506,0.15244184343176315
D83,-39.97404742576281,-106.20016766307674,-278.0553106238943,-0.08153359997487541,-0.08153359997487541,0.08153360038641178
D84,-49.765250521632,-99.64229576529839,-278.97372930889765,-0.0141815717339,-0.0141815717339,0.014181571752397648
D85,-59.741229945507555,-92.62822560177561,-279.4939065736501,0.04289768214226797,0.04289768214226797,-0.04289768234449087
D86,-69.64282964362364,-85.4517358684414,-279.52837321494366,0.07994774860907228,0.07994774860907228,-0.07994774877737765
D87,-79.41622242316086,-78.14822929109653,-279.0734246891124,0.09316568088814847,0.09316568088814847,-0.09316568097242506
D88,-88.69811388643635,-70.87342779163136,-278.20706199267033,0.08236805016122162,0.08236805016122162,-0.08236805005266712
D89,-97.82901602231557,-63.376375627677795,-276.91633520201333,0.04918787616998088,0.04918787616998088,-0.04918787639798916
D90,-106.82174194049276,-55.77534312341841,-275.1658593205363,-0.0035378247488893066,-0.0035378247488893066,0.0035378247471213875
D91,-115.63036787694053,-48.10979447562977,-272.97102077545736,-0.06995156054261997,-0.06995156054261997,0.06995156026722515
E79,-124.15340483350107,-40.33905914072858,-270.3962377654776,-0.1409840117956378,-0.1409840117956378,0.1409840119583743
E80,-121.80571758824719,-29.03853713169865,-272.9268630064884,-0.118535123236029,-0.118535123236029,0.11853512318846327
E81,-119.16239914182262,-17.65855365246432,-275.0686847353705,-0.10962255894355621,-0.10962255894355621,0.10962255866700055
E82,-116.33276476995644,-6.22557922448649,-276.7633823800255,-0.11676317193428076,-0.11676317193428076,0.11676317194742536
E83,-113.33345592614792,5.199598518754742,-278.00240209536173,-0.13867837284561801,-0.13867837284561801,0.1386783734025001
E84,-110.08687296884935,16.52956650841355,-278.82777184389136,-0.1713417540275941,-0.1713417540275941,0.1713417542861848
E85,-106.4669214857635,28.170372904763262,-279.2594320584503,-0.2109384254077895,-0.2091515209618849,0.20915152099730028
E86,-102.6925259976473,39.79077059183206,-279.26289630242195,-0.24951270892086086,-0.20542760112470296,0.20542760011475125
E87,-98.76671279959128,51.32887505894417,-278.7961166027208,-0.27698039237083094,-0.2054266190654309,0.2054266183535467
E88,-94.72372263509841,62.39646156343039,-277.94131507240905,-0.28220562616718325,-0.20465652305163792,0.2046565221047043
E89,-90.42725512652723,73.39366842671653,-276.6774916056019,-0.25491503495783263,-0.20995319273320937,0.20995319347878927
E90,-86.00414577295196,84.30797238619012,-275.0026539472112,-0.18170786558010832,-0.18170786558010832,0.18170786565822894
E91,-81.49289149833184,95.11123408176306,-272.9893484817197,-0.049786983257149586,-0.049786983257149586,0.04978698329172904
A79,-76.80632030620191,105.71498219775921,-270.6614102845974,0.15347440458265282,0.15347440458265282,-0.15347440484013397
A93,-70.84663204463516,114.58472866452898,-268.7382801741596,0.38244645930797105,0.21441630373310774,-0.21441630399913159
A94,-59.30058918728698,115.73687582096906,-271.01421557557927,0.36973353674778764,0.19966724161947816,-0.19966724171392092
A95,-47.58744198093528,116.67421846970728,-272.9318700209814,0.3804914845679832,0.2144149921044668,-0.21441499237736927
C96,97.98978727803735,-73.96290293161225,-274.4381793627215,0.32232806066394915,0.2475606517442786,-0.24756065176717046
C97,88.73756316648603,-81.26459033165642,-275.39240981493873,0.13161969790382955,0.13161969790382955,-0.1316196978670976
C98,79.34904575499189,-88.42682218331437,-275.89870503905325,-0.007398206089021642,-0.007398206089021642,0.007398206063689017
C99,69.49812791901137,-95.65535382483566,-276.0340210373829,-0.10876481085722389,-0.10876481085722389,0.1087648106694803
C100,59.545540396227715,-102.73268492123155,-275.74360899608774,-0.1762633818195809,-0.1762633818195809,0.17626338247613593
C101,49.8095344156826,-109.38253262830128,-275.08200995040306,-0.21797575940132674,-0.20711489686302526,0.20711489677582828
C102,40.002557697851266,-115.87392956559411,-274.0228465497232,-0.24313268377403574,-0.20743697950402212,0.20743697956083018
C103,30.037675812659394,-122.18969646811256,-272.54915749515766,-0.2571565596049368,-0.20711484991906962,0.20711484967293492
C104,20.025661999569632,-128.3143330787065,-270.6471791773169,-0.26375200408045885,-0.20743698152607723,0.20743698131553012
C105,10.020646764235448,-134.1552496792138,-268.3630634092676,-0.2651238980616881,-0.20530652289318477,0.20530652202111566
D92,0.0,-139.78554699221522,-265.65829344398503,-0.2615183992241441,-0.20928104815588247,0.20928104841268147
D93,-10.020680264775729,-134.15569818053825,-268.36396058764615,-0.28333925245925684,-0.20430292697490388,0.20430292601990496
D94,-20.025469184435153,-128.31309761665844,-270.6445732773346,-0.2668634490887598,-0.21032735500816002,0.2103273553661844
D95,-30.037957561338462,-122.19084258826483,-272.55171396342723,-0.22452474085110907,-0.2042990900332095,0.20429909038302396
D96,-40.00771046274589,-115.88885538911214,-274.05814367533935,-0.16876892718028103,-0.16876892718028103,0.1687689270240229
D97,-49.825651164375884,-109.41792526568459,-275.1710175606212,-0.10998229138925808,-0.10998229138925808,0.10998229137080351
D98,-59.569140448736874,-102.77340160198403,-275.85289616701726,-0.057273902033728064,-0.057273902033728064,0.05727390210308991
D99,-69.51965492877025,-95.68498302200881,-276.1195224349397,-0.01574980960231187,-0.01574980960231187,0.01574980958068517
D100,-79.35272669578818,-88.43092423513066,-275.9115037663645,0.0065367705896619555,0.0065367705896619555,-0.006536770575928941
D101,-88.70101083904106,-81.23111623332096,-275.27897156871904,0.007826226321469676,0.007826226321469676,-0.007826226320759577
D102,-97.90547608458535,-73.89926466082343,-274.2020505673276,-0.011118715164741388,-0.011118715164741388,0.011118715170380877
D103,-106.98422337681922,-66.36122145805525,-272.692908591724,-0.048783735472909484,-0.048783735472909484,0.04878373563754623
D104,-115.88753867515697,-58.71741124234811,-270.7438769411505,-0.10018319432367662,-0.10018319432367662,0.10018319458470071
D105,-124.51243609543802,-50.99410732725369,-268.40505169967395,-0.1583378840800833,-0.1583378840800833,0.15833788402099547
E92,-132.94622009544435,-43.19643911511725,-265.66169809604577,-0.21526656772147135,-0.20543398265477716,0.2054339829506131
E93,-130.690710805712,-31.92731070844278,-268.3726911824183,-0.1945368429037444,-0.1945368429037444,0.19453684407152316
E94,-128.2330862247228,-20.607430818281667,-270.6691095889748,-0.18311259592024953,-0.18311259592024953,0.1831125958766977
E95,-125.50224943732773,-9.191400994556426,-272.5711613931211,-0.18287934921454507,-0.18287934921454507,0.18287934911374926
E96,-122.56980743659453,2.238551841456413,-274.0349219909885,-0.1942083938805581,-0.1942083938805581,0.19420839556774383
E97,-119.42069799665877,13.570545218981357,-275.08014796836466,-0.2146276183362943,-0.20914699967737746,0.20914700013148524
E98,-116.09435173114986,24.882971531495322,-275.716815336666,-0.24041219386077728,-0.20543587403461847,0.2054358742511586
E99,-112.41417603905185,36.52600559869523,-275.94517331920076,-0.2659093045833174,-0.2054203769011087,0.20542037763791754
E100,-108.54657015752055,48.108480407535055,-275.7133966407952,-0.2821355110937702,-0.2091581620933247,0.20915816141631405
E101,-104.59138957160366,59.21662609357983,-275.0842475101117,-0.27894176478105237,-0.204673315263607,0.20467331560996826
E102,-100.47280000466307,70.2321173918352,-274.0253759344535,-0.2465762562500231,-0.20466613054717553,0.20466613151630808
E103,-96.13353202293727,81.20814380567184,-272.579924420113,-0.17322761747232107,-0.17322761747232107,0.17322761735644132
E104,-91.67195119644462,92.08808833096231,-270.79329148819255,-0.04537433452549067,-0.04537433452549067,0.04537433467202456
E105,-87.06378319906536,102.76549903232551,-268.6786288510374,0.14768944408564266,0.14768944408564266,-0.14768944421392782
C112,88.68603102970816,-91.5827473255965,-272.2374943392506,0.231271706139637,0.209242792367026,-0.2092427924214133
C113,79.23120159991696,-98.6480159601636,-272.5478033651608,0.08533754719309172,0.08533754719309172,-0.08533754715577846
C114,69.31146480362828,-105.79839832418693,-272.448249272265,-0.02442128178722669,-0.02442128178722669,0.02442128177457903
C115,59.634058242096614,-112.53012448767701,-271.95888054779425,-0.098407115964676,-0.098407115964676,0.09840711530287383
C116,49.849264408311235,-119.09690319278047,-271.0749904869448,-0.14898688271819083,-0.14898688271819083,0.1489868835780186
C117,40.002674134088174,-125.46233287310405,-269.7968837920791,-0.1810638998222771,-0.1810638998222771,0.18106389843035098
C118,30.006648768100852,-131.68444384213282,-268.102640241985,-0.19960128697556456,-0.19960128697556456,0.19960128760391727
C119,20.04247190504285,-137.64003668877496,-266.0246590543633,-0.207114763872994,-0.207114763872994,0.2071147642460449
C120,10.024244246799796,-143.3879345232642,-263.5451569304438,-0.20530806901444976,-0.20530806901434834,0.2053080679678705
D106,0.0,-148.89883702979486,-260.6772474535324,-0.19388114075587737,-0.19388114075587737,0.1938811398064808
D107,-10.024372173921337,-143.3897644074206,-263.5485202337006,-0.26158222400800923,-0.20147705737620963,0.2014770575611542
D108,-20.042846009292695,-137.6426058191157,-266.02962455742045,-0.2830843424952718,-0.20151149649516356,0.20151149717015304
D109,-30.00618030866417,-131.6823880037465,-268.09845466255587,-0.27127110746903327,-0.204287970330784,0.20428797097397822
D110,-39.99877314871714,-125.45009802291595,-269.77057370857574,-0.23760019786118391,-0.2103406779910331,0.21034067734404482
D111,-49.84183763364114,-119.07915958363364,-271.0346044773027,-0.19371967183718652,-0.19371967183718652,0.193719672277751
D112,-59.624156307927194,-112.51143942887673,-271.9137231492983,-0.14827063330545798,-0.14827063330545798,0.1482706317632594
D113,-69.2917503636249,-105.76830581089025,-272.3707561089114,-0.10985785983024243,-0.10985785983024243,0.10985785977949591
D114,-79.18689629777008,-98.59285296799577,-272.39539733655437,-0.08269076309665024,-0.08269076309665024,0.08269076310414292
D115,-88.60281777854968,-91.49681611335816,-271.9820565129302,-0.07281589216580642,-0.07281589216580642,0.07281589227852159
D116,-97.88609705596647,-84.23153826952515,-271.13719678957415,-0.08008524995921107,-0.08008524995921107,0.08008524952910578
D117,-106.98817732372716,-76.83448366111308,-269.8664664180875,-0.10363524656685286,-0.10363524656685286,0.10363524649358014
D118,-115.98987993697996,-69.2436317099639,-268.15554931603526,-0.1403578120525708,-0.1403578120525708,0.14035781197751906
D119,-124.71980028662445,-61.599068646635175,-266.04437571746166,-0.1848658407923267,-0.1848658407923267,0.18486584115100202
D120,-133.2730998766961,-53.84315458751996,-263.5450534679943,-0.22987950775956278,-0.20542618751738992,0.20542618749596198
E106,-141.6047375009475,-46.00994276791259,-260.66398347729944,-0.26607652827635775,-0.20915667851215175,0.2091566794845583
E107,-139.46846079943583,-34.775203095926436,-263.5450543565745,-0.2522313231413591,-0.20542513173990526,0.2054251302301937
E108,-137.0982808999592,-23.4719376828421,-266.0261529743514,-0.24201743346054627,-0.20542916324716964,0.20542916283225376
E109,-134.5094546163555,-12.153683183650374,-268.0974397981078,-0.23827713844622167,-0.20542436019803045,0.2054243600849961
E110,-131.67289349221667,-0.7245042066578408,-269.77498734850764,-0.24232912835429943,-0.20542945175166935,0.20542945159205095
E111,-128.64796488814937,10.604743066376471,-271.0240354938211,-0.2526991911375944,-0.20542620829959587,0.20542620684764357
E112,-125.40648196070745,21.933990153623515,-271.8619596935154,-0.2666514291150861,-0.20542888548874527,0.2054288851076782
E113,-121.9640244638916,33.20586460282881,-272.28069489538075,-0.27915679310490304,-0.2091509384577639,0.20915093768429016
E114,-118.18992025642011,44.82632444307671,-272.28407052488774,-0.2833315168904278,-0.2054292968632194,0.2054292974576537
E115,-114.34844416208566,55.967844516141106,-271.86266051721526,-0.2703088278252608,-0.204655020686907,0.20465502143341396
E116,-110.30984702481857,67.03711286485664,-271.0199430791446,-0.23081344654866598,-0.20995907045300494,0.20995906970329314
E117,-106.11733113811133,77.99589206460142,-269.82084965148107,-0.1543958107718595,-0.1543958107718595,0.1543958093644333
